title,price,link,search_query
Skullcandy Crusher Evo Over-the-Ear Wireless Headphones - Black,$79.99,https://www.ebay.com/itm/306185746443?_skw=wireless+headphones&epid=15040742107&itmmeta=01JPPWK8VFF1AW8XFEBE66BBXS&hash=item474a17b80b:g:ZKgAAeSwM8pn2NFS&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dTFZa%2BrodsbobBa1R28FOPe%2FdMM98X3nqDXGBj0%2FZy4VHcZDJDlVFQSLq0OKeLQ1u2tyv1WSM6Yht2hnI0m20XI%2F5mf0bgc7CUPM4BxjcwSrKySEtEEPiTYO9oQDV7MetxMd%2FxXBIMX37eNvSUt%2FJH07LIUBxn7tmT%2Fwi%2FwLUAaImOYIgnzQ9l8jpSXvVALLnxwnS0teh45NFHJa6QEk81dIIHC2dMSfL55%2BUmEU6%2FAoBySeFFhAa3NHHOfhWQqqUsjDuoSPQ1%2BnEFkCu9u4Ws8HaAY%2BGvsOEvXiXFVOiYpA%3D%3D%7Ctkp%3ABk9SR4qOzdy1ZQ,wireless headphones
Wireless Open Ear Headphones Bluetooth 5.2 Earbuds Outdoor Sports Headset,$4.80 to $5.03,https://www.ebay.com/itm/316042466409?_skw=wireless+headphones&itmmeta=01JPPWK8VFVNYA5TKHZNTY1BA2&hash=item4995995469:g:7cEAAOSwY9NnWU11&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d2oyYJe09UaHhBCJmZxIk18gJ%2F5J2GZwL3LO1V5D61SFDrtrMKNyoYRxy9aw2Pel2%2FqvW9cvWJ8TqiooEMYOPq3JiylBseGJNBYm4O0cHm5W%2FfZwysrKSzsDKEvxeaZCihEZhHnT9mMGFou%2Bx%2FBIHfJU%2BZEW9eAY8WJL7l2ehj%2BDS0fjg5Hoc5KsF034ey8ZfRxHlY8N4FSsIPYebmomTNONN03145m%2Fe1lQ2NBSNee05PDInGoV9S8M3H1Y5%2F56mTR%2F2joZzItLgXz5AGlLb6%2F8KjSDVsyfFC9Bsct9X25Q%3D%3D%7Ctkp%3ABk9SR4qOzdy1ZQ,wireless headphones
New ListingStereo Wireless Bluetooth Headphones Noise Cancelling Over-Ear Earphones,$12.09,https://www.ebay.com/itm/176932607491?_skw=wireless+headphones&itmmeta=01JPPWK8VFC6ECEVFX793S9A8T&hash=item2932015603:g:r3IAAOSwh3ln2RFX&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d%2FY1r%2BKy6ew1sujIWgJ74NXHz3AgcGNQemzvxuwRPvii%2F5w0NNDNLxie6Cw9bMwJZuPcW5Lp0freRXPR23Tv146u4ejpeiztQSzJ%2BJt8bO1DAO5jcScPAIJAOeUU1GSAQzD0vsunv9XcWj1OgikcsOKi%2BlWu%2FCXQCeTzKv1QDKw9ufeUmgJFvajm4srPJJyllS%2Bko0RKVJtG8Ekc0NfiYPp6HoJOaOVZEda84qhYYNZ6nE2q3yCNQdS3QkkudJy1Tjctln5ej4kveBmZSJevJo92MX%2F1ADzr9snk4%2FaM4ceA%3D%3D%7Ctkp%3ABk9SR4qOzdy1ZQ,wireless headphones
Beats by Dr. Dre Powerbeats Pro Wireless Bluetooth Earphones - Blue New Sealed,$100.00,https://www.ebay.com/itm/167377156791?_skw=wireless+headphones&itmmeta=01JPPWK8VFHPFQXPK3FAGQKQPC&hash=item26f874bab7:g:tQQAAeSwx0Fn1J3b&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1chL5KVloViuNKfUIhNSE4lkCuQDYvgl2DIXAnvxg8tv8IRa2cAGSe4u7Ok65upglyarEoPPkHpIxqlyJ%2BV8qRh%2FHu8YHRg%2FTEx8aVI4eN7ZTElHI%2FKmCU4d81SxyrDQftWtIC9QGk2hCNK12mF5RrM7Fk34CPdqZK0nl%2FEm4tQ%2FHKoVG8uX%2FKvUoNRVand8iPcywGIwf7edniBzELXxWPFY2W%2FnTcd9CdyX1opPvgkFPRVi29%2B%2BGiOqgRVLJF0zLwIpkgU1A8N98fdKTjaNmz6MRqmZBPalYRn0SNSR2Ba4g%3D%3D%7Ctkp%3ABk9SR4qOzdy1ZQ,wireless headphones
Bose Noise Cancelling Wireless Headphones 700 Bluetooth Triple Black Japan NEW,$245.96,https://www.ebay.com/itm/126700621243?_skw=wireless+headphones&epid=25036399723&itmmeta=01JPPWK8VG5G16MBNHQ7JHE9N1&hash=item1d7ff20dbb:g:XCMAAOSwWhxm--b0&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fr39KhFZSZO9srDrTG5GscHEPuCRZb5n8VPpTVeuyLQFLbxGJNDeAFu7yyEsmwEw9rqYVwn%2FoKK0V%2FYNB6GjIpgXkmDxG07q0IGSEhLBcaZ%2BlBtnRc%2FdbsfrzH37Elhp0Ewg%2Fr8qr2ZUIoipcYmqaMM0QxvbDWEKK25HCuyq%2F%2B%2F7EJ4M3Wae98Rjql3ZgwdOLuzpFXIV9mjUeCeeuHbohqWO4OhXPmCaNPvOwTLNZqc%2FpaUUi%2F7dFzsCF8CtLrS0s%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
JBL Tune 215BT Bluetooth Wireless In-Ear Headphones with Mic Remote Black NEW,$24.99,https://www.ebay.com/itm/126775672279?_skw=wireless+headphones&epid=28048690177&itmmeta=01JPPWK8VGYWEP6JQF5HZC7X5Z&hash=item1d846b3dd7:g:aKwAAOSwcslnM6RL&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f7E0rbS3uOaWZ01BkuLo316MbkeOK7E%2BQ3jSuctaz9bi6Y8vr1G3o4LwHYi%2FFbNQw%2FTSmaG5oZgZfotvhHBaaPLvxSR4DT3LJbiuXoCqmce3TZO1wrbSYRG9oVXYoo4YDkT17fEDlNLUMZm19nuXQ%2BXMBQjwGHu6uqy1oPMGSTQj53GxagGSSxWyAXDX3aa5VsYvN86bHBzLLYxr%2BHAxzghs%2FIlL2J3LhB7XnVQ8WCmoEkUwo1YAgmwVr1Vp1k18YEsNuTtqWlYOiawFGkQ6%2BWKWYzyTPVFsoVFX5EYglhAA%3D%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
Skullcandy Hesh Evo Bluetooth Wireless Over-Ear Headphones with Tile - Black,$64.94,https://www.ebay.com/itm/125256673445?_skw=wireless+headphones&epid=4045229259&itmmeta=01JPPWK8VGXX7SDR0NN7B95RNV&hash=item1d29e128a5:g:VrAAAOSwskFiVpQw&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eW9TiOhwtKM2Nc6OS%2Bg9ozfWHhSIGR8Thw81QgdVRaZ2J1EeKNtctgQRXTJM8EHuvnGA%2FI%2BXhOqOe1U0BDBpUnlWiSHGNF0wA8xANbvEHKTcCApQ29HDMJQzr8jsWzqhl81z%2FmlyW38m4L59tKfiowbvyLP0FlGiom1Bdq8tKGVe9%2FH3bhvhK0q8nLWcg9xOM9ZfepEeUcVzSyuKgi9ImZgvhB%2FTDGC1nJ7LdwvsgS7fMVeJGwX3U4f%2FCHJXyFp3E%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
"JBL Endurance Peak 3, Dust and water proof True Wireless active earbuds",$37.96,https://www.ebay.com/itm/156327604212?_skw=wireless+headphones&itmmeta=01JPPWK8VGGSTJ6CQ3A9REJS01&hash=item2465d9eff4:g:JEAAAOSwghFmp3PC&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f1L%2FsP2XK2peSCDAEMuscaUb8MnpaMx3Yd1PQmtbXQ93VZp8QY0ClMv6Zipo3gNhpO6fIFoPxoVCe13piOI6Cu9NRTx2KzyQKrvMkGmaAymmkNPpfvFx71gPoIh%2Fyp9tUEP9kzlHtv1InRzXcP7ugWQLk4FNrNihHftiypCAvS52lgfr7S6TMe56Us%2BRvOnFAuZEar7fAzNJD8LGiKQougq3iOJekMTZ0fTQ27awDssGwaUkaR4GGEy29yP%2BBh8OI%2BABPV7W9IHB29qNB7y3NQ1E%2Bu9%2BKbQE7mbQ--hIYyNQ%3D%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
Sennheiser Accentum Plus Wireless Noise Cancelling Headphones Black Momentum New,$95.42,https://www.ebay.com/itm/126994331355?_skw=wireless+headphones&itmmeta=01JPPWK8VGAB4XEYMJFGZQYSHF&hash=item1d9173b6db:g:MigAAOSwTE5nSyge&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fw9IHz3ECTwHr16ZdZikWcGnP0ctza9lKDZfrB%2BWT7XMT84IHF0FgvZZnikr1Fj1uWBMRn7RV1angu4zbzDx3FIk4ioOZG3WI29TQHI84orZAT4hky%2BAUFoR6MB6njdNdrgOoNqteE93Ydqvr4Qov5rp%2Bxat3qkGHxJYj126OdWXNR86Mnd2Radp4keA8qSQ66zhIczBqe6%2FnSWlTmgn70VuztSQM7vO7fbBRHe%2BBxSqv4oHWPSqJa7IbrZoV4qgM%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
NEW Skullcandy Riff Wireless Bluetooth On-Ear Headphones with Mic Black,$39.95,https://www.ebay.com/itm/126409498277?_skw=wireless+headphones&epid=25028669812&itmmeta=01JPPWK8VG4WFJV20G5AN2MBHP&hash=item1d6e97dea5:g:5p4AAOSwzAZjYuC9&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dM5ZBI5HyBzdiAAT5y4ODhN9XDoU2vJsrr1ib9flO0ALFt2hvAHGB9aAyxmCzEAoW0xvfrJuzsh4DrSkiweMrclzEvpSvEZUTTQE6dw0vfF0WneRLof40UlnU6oKsveF641X%2BEgjZepTkeZx6YALzcUAZzvxgoQ3hEpCa7K8Yuk5OtfigSYsCzDYWCEmTWdgM%2B4e6JJREACRYfBwnvtRaCOvf%2B1hn0guVUH34NayoiqmUUTlo6n437LtHZlHEhHP9ZxqwxjBcekFGmvrd9z1f0t1%2BvjCpv2%2BP7FrQiVy7IYA%3D%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
New ListingJBL Vibe Beam True Wireless Headphones - Black,$21.25,https://www.ebay.com/itm/156807727012?_skw=wireless+headphones&epid=7059156431&itmmeta=01JPPWK8VG4VR13ZNMAQF3NGD5&hash=item24827807a4:g:xrwAAOSw9eZnoRAt&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1e7oRws%2F%2BLwm7G5vnl7CxB9Qglz6QTz3JkgWziV1vxIjxXWKH%2F0LpSb26n82ZSfAIid9KwUFKrso882QjucBonx7Swh759mPcPIGXx06--DX9iEwZ%2FpA9coOzoU6bo8eLfXPaRBVTR9ghhFP1Ea0NKAbTo4KGbdPKxkF1HGmo0yTNlkVzurZcUef%2FLJeg4Fj4vpN9bqaFQ9G2sHHPMdIqB%2FjTgmCBGr%2F7Px6p%2FPfAZN1ujO8J11tyniaEl%2B1e6mw%2FZtTJTSZHb482XjPv%2B7Bim3WcjxAm7c1oCjPE%2FlwzFGVQ%3D%3D%7Ctkp%3ABk9SR4yOzdy1ZQ,wireless headphones
"New ListingBose QuietComfort SC Wireless Noise Cancelling Headphones, Bluetooth Over Ear He",$212.03,https://www.ebay.com/itm/376078929885?_skw=wireless+headphones&itmmeta=01JPPWK8VG4G59ZWCWTNS2PHCG&hash=item57900d0fdd:g:T8QAAOSweSdn2TpF&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fsiiqqvvMn88wetLV0ggxCM0kknRGxKpbhTxwmES%2BzZW6jLLrqnQvS804ghLH65%2FKasoISazuwnefbgbY8XVek1SYKh47rA2IF9PYrI7RfjKd07cc4ugbnLt02%2FC8zaFEhqvUN0MTOlIaIqPx7iIt2MwYAqNgGoYsKhketGKPEkuemdWUfhDoGa0jsToHfSPQzqrSag7AAlTDJhLObkYhF1iFrWjy4tszi5UlOov1vEdrmep3NuD3N50LBAqLUbBOe7CxunRasH3m8JI0ZM00fRqveSZLMWHQgtRIA2O4b4A%3D%3D%7Ctkp%3ABFBMjI7N3LVl,wireless headphones
Super Bass Wireless Bluetooth Headphones Stereo Earphones Headsets Mic,$19.79,https://www.ebay.com/itm/175598614775?_skw=wireless+headphones&itmmeta=01JPPWK8VGZDMAW4WWWYYB1P7G&hash=item28e27e38f7:g:eD0AAOSw-IRnf-hf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fspzujwAr1V9X4ktfhKv%2B8LdQ%2FMqU%2FIhVoCMBIVTA2%2F9BAR66kosgLGEyRAOQCQVFSVqPKsHQTrY6PJJFLAp26ipI%2BvKD3qbmnY4t8i8Zf9I0HRe0lz%2FTiO1yUEyAgrraFSDGrwvgrWDd9S7lDnl6DncoEL%2FCtPZ4PlCqUCMtIUvU4AQE1MyAt0tWYqN2ltbhpm6IjgArwW3tzYu7Ub%2FT6iTvihvNIrkZAuwrVapKI538n%2Bjo9PAGSXOb%2B3vJO2QGqJZdY7beGR%2Fqj4tB4%2BfYT0%2FUX2TZ7l0tOLiv3kT1lGw%3D%3D%7Ctkp%3ABFBMjI7N3LVl,wireless headphones
Bluetooth Wireless  Touchscreen Headphones TWS Earphones,$18.19,https://www.ebay.com/itm/396173678066?_skw=wireless+headphones&itmmeta=01JPPWKC7TCG33SVBMB3TNM1HJ&hash=item5c3dca95f2:g:G5QAAOSw9bRnioQL&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dTT07MCySb9o%2F8%2FgbXOsxh36znWcAmDgLlz%2Fp1rOkOqzRHTdtL%2FSw9bPBzMp8DxLEwzSdPvhhXJa0h6zx%2Bu3%2BeVQ7CTCIfEu3hdqM7JPD1JxM5yMj8kKgfAxQHFM%2B4B%2BNRjSdAf7ouMSFswjurnzvjHZCunZN1BIy2yhqWaqQlHeFhn7zaWZhtbOk6EMLx4k11Oc7k%2F3eP2PNjPmUAghksdJ5JavwfGrTNFgtSZbHYqKx82Ujza%2BgnZgBhSBzWPEb4XlRvfVPquvfovP1TRsFstsaRg7HbnaBg9794Snwjjg%3D%3D%7Ctkp%3ABFBMlsTN3LVl,wireless headphones
JBL  Under Armour Sport Wireless Train Over Ear Headphones ~ Brand New~,$90.00,https://www.ebay.com/itm/316444000729?_skw=wireless+headphones&itmmeta=01JPPWKC7T0W8P6BKZ2HQ2B9AM&hash=item49ad8841d9:g:GagAAeSw9tZntlIG&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dI%2FMCTbqg%2FLad0%2BbI83NujneBB4qp6YVLBd6AJzmhBuIkmG%2BrHNts%2B7sPOCt3lc5Rb%2BH0VGqaK9kkiVZl%2BiM%2B5OqI%2FD5JlMQs5AudTwjtfJyk31ywCibzmKLgqzY8YBLE56JEwL5l%2Bmda8Jo51X1Xcl8dY6SPqCqVxr%2FU8yC761BWKFvIXydAt6K%2FuOqmgdVIo%2BcONpV3JyUVfkGBFVzOpKad2Jqk%2FHoAOGD2QBmmXJ2F3%2FIKrdynSk6dynvfT5DKHNT4ERR1Nwk37TdraLALnPOvb6BOfetMM2F7c6IU4sA%3D%3D%7Ctkp%3ABFBMlsTN3LVl,wireless headphones
Bose Soundsport Free Earbuds Wireless Headphones Bluetooth - Orange Color,$70.20,https://www.ebay.com/itm/167250211441?_skw=wireless+headphones&itmmeta=01JPPWKC7TJPFE5TYZQQSAD4QH&hash=item26f0e3b271:g:ppYAAOSwLCxnYpBa&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dYP8vFmq%2B9YmhPVFQR4%2BgWwgbL6sdlQZiB%2FQdxi0AZVZA8sC%2FtbRvDM9kyWOt6RjAzr5lao9aYqWLaMzxCCKsxYU2GBUPLHSIpj8H7Q5nTVwmW1ZSQVnc4pq5NVjxXj60DNrRizdLvH%2F1Y6bG0zHYBEjT5jml2pmJx%2FTCCumhC5zbQaje6e6Iy6FtRST7u8hZ7JoXQBUw4vS5xCwXckkA%2FQCHgR%2BZ6h5lCu9XGdDJkVywniGIGadC8TKt%2BKRtxGls%3D%7Ctkp%3ABk9SR5bEzdy1ZQ,wireless headphones
Bone Conduction Headphones Wireless Bluetooth Waterproof Sports Hands Free w/Mic,$5.99,https://www.ebay.com/itm/387006399572?_skw=wireless+headphones&itmmeta=01JPPWKC7TZ4YSNRKNFNZTGCCJ&hash=item5a1b610454:g:TUAAAOSw29BihO5N&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fMXf39PfZXArnFrrdngIWLP1LVL%2BlBSr%2B0yjnDHlb5hOlBl1b61MQHy7GNcZOmO3NdpeaYgBoJsYQyDPon%2Fdyjb5uxvrTdSM1mCc5E6j7nx55Z9yoJi2d%2Bj1vY5omTMo2cDX7UvtU3Qf%2B5uoRu%2FM14TZ2gn2jp1DqHhZvY9%2By%2BQ3NrTVdv39pxU8YewGuZuHF%2BpB7yoYPg1TQbdVpsU%2B0R%2BtQxCGAqbIqAb%2FDTv2C4aVLDYZ8Bl6WZXumwLjPqA1c%3D%7Ctkp%3ABk9SR5bEzdy1ZQ,wireless headphones
P9 Pro Max Wireless Bluetooth Cancelling Headphones Over Ear Bluetooth Headphone,$18.19,https://www.ebay.com/itm/166820424310?_skw=wireless+headphones&itmmeta=01JPPWKC7T3SB4D6MSST0721S5&hash=item26d745aa76:g:QjEAAOSwvMBmarYv&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dAKsPkEtADyKwSnNLgPf5qxOVlR5Ghs41D5RqTa6eEmCsox0EOOD26A4qZg3x%2FIUk4xjwvqaF%2BXICIVBx8%2BZE6UUx2ykguV45YhxLF1cKQwKRr6686IPt%2FkLFCUgPI35cEuF0zk2ZElqU0E07VKSE7n%2FOgXSG9lv0l1Go8UvaNieePVDMJM9cb3hdNP565P8FSprsRU5HoOPuQnyTUgDivJYbN%2BuatuAsMNam7ac16Upgo48lrFdXxOBw6BLeAu2A%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
Apple AirPods Pro With Wireless Magsafe Charging Case ‎MLWK3AM/A - Excellent,$109.15,https://www.ebay.com/itm/283912310439?_skw=wireless+headphones&epid=10034976643&itmmeta=01JPPWKC7TBDFQ731Z2ME6MXS3&hash=item421a7e0ea7:g:ba8AAOSwulNm~Z2u&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eS9VW7yfu28OnGJsDY4Jtg%2BPk82CDjnhFl9bMlJm0tWKqGatXx3vNNWELs5NeiQCKWjoGgfNIlUT2V9VfFxhM02WR1mRIh%2BfYrkpg3BYq5uNJdSXet8nKfwVaN5vh7nEa2fbtX48jCIENPJgcUoltLbg48AkOrmKBuZedijPrpEfwfK0ZtW4qwKs37C20nGDSIrIOUiMHCNB%2FW3NW5XNdz%2FY14iEZgjVcMc2M9QiyVaNQhkRJR40LxtKRgfv8owrU%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
Bone Conduction Headphones Bluetooth 5.1Wireless Earbuds Outdoor Sport Headset,$6.47 to $6.72,https://www.ebay.com/itm/235616266944?_skw=wireless+headphones&itmmeta=01JPPWKC7T8N51CH4K6TD5A7Z8&hash=item36dbd2eac0:g:1LEAAOSwuF9mc9Nq&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eD%2FMb0%2FfPuU%2BVjmEqBvkemhwsiIPEyRHPD%2FhXCIkMKmaS4gOcd20iguL0%2BgRmXDUvr9aGNZmry16D4Y5P3zSaJxGFuxKv571hCPbgjtvXu2JKI8DMqwN%2F6J51sC424n8Sz3W0pku9GoxmmynBs6rdgkV2AFRvYaW7x%2FZzXHk6GBX5QnY1N1gPbeK%2FHH6YqP2BTfY0C1HzoZhbFrIP3bx4n6e0ijbxm%2FteK1bo1CQaQi35EC67%2BNU7AmcRkJ80DLL93Ey%2F18htEaiTaTwUPd67%2BPp29IwLL99JqOcQ8ux8JNQ%3D%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
JBL Reflect Aero TWS True Wireless Bluetooth Noise Cancelling Active Earbuds,$39.99,https://www.ebay.com/itm/394338749727?_skw=wireless+headphones&epid=7056457402&itmmeta=01JPPWKC7T8T8SWHY8P64YYCNZ&hash=item5bd06bcd1f:g:ahgAAOSwsg5jdmuZ&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1edjuICJaa%2F21ixZw6dR5%2Bp%2FfqBg%2FpAann0T0g6fOdd7kP%2FsJety86bOth6dbYeCRg6ckzN%2B3bCoJz8ZV7vE3SmWreXfVePoT5Q7hocXpTJEzxB6gb0KxJADxEcTt7Nb0ZyzIT%2Bct35Q8C5TV2bQpmlZjq%2BuHThH%2FwfEVfMMXb8XIVHLj3c67XnTYWj%2BTumVB7z2Gk%2B5vKw1aXRzYkGhEvZury8CHXGlHBeEQa7V1WPHI7Sb4g04WwCtcGR%2F8mLUe8%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
Beats by Dr. Dre Powerbeats Pro 2 In Ear Wireless Headphones  orange,$189.88,https://www.ebay.com/itm/186997139030?_skw=wireless+headphones&itmmeta=01JPPWKC7TR89STVGPJC4RSZXB&hash=item2b89e5e656:g:F9EAAeSwVERnt-O4&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eHrQRvVuYaErFWSCepTV5eJsEon%2BJjNLSrQQKGy24%2FQPVW2JyaeFx1%2FV3xs%2FCcz2ishecaW6uZ8pISYwYwk4DWjSYiyugQ8RsNQQZ8Qq%2B52ze9TQUeA60q%2BaB7pfZNTRCjx09AbLOGf7rlmb8F9O9Xjes%2BNuJZPbVwrkDIhNddKNLIgW8tYbDmPyRwSmyBr8Ye5GYU9mAKQDvexRcJvBg6bf6ihCkw98f5sSypgvffwJsU59J5U9EFIIAPSqNuFHgfGhRrsO1Joa%2BtOIUNCXDagMa%2BkSLLbztacQ%2B%2B3d6QKg%3D%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
"JBL Tune 230NC TWS True Wireless Bluetooth Noise Cancelling Earbuds, Black",$29.99,https://www.ebay.com/itm/155524564648?_skw=wireless+headphones&itmmeta=01JPPWKC7T6HJP3174GGM9M4QF&hash=item2435fc86a8:g:xDoAAOSwWL9kSUjo&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eTQb1Bqsk%2FQlXtZahhAD4n3IZ041BT2tectixh4KsneRsTS0n5A8R%2BfFzlpT%2BQb%2F4%2B1DPnPzpqdd%2Fv0plxNjZCvdBWptfblvJLMFn3QFZ0Az4PLtihFTGti6OnMfr3%2Fg2Mu7mh4ga8gxD50kfQrUfSefcOJJeOcLXRELJJ9lVQaBOBhDBVqREmNJ7yOo2D21yZNerokavdueeRS3J2rLyAcOpRmld%2Fj5pzLu6PirVnW7AAFPAfJLv27DkBe6FOZ88TPTUmrvm3UpFj%2B%2Bo4o5Pi6l%2FZUb7wVD864na8Fcr%2FLw%3D%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
Wireless Headphones Earphones  Ear Buds Rechargeable Secure Sport Bluetooth,$25.98,https://www.ebay.com/itm/254609005606?_skw=wireless+headphones&itmmeta=01JPPWKC7TWG1B2YP67H250KC0&hash=item3b47e11c26:g:9YoAAOSw3BJmf7Va&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1c3yxARisrE7oIWO569OWeeFQ%2BQlC%2FbKika4eC5FfW1Zzl8PvZtNuS%2FDmIhmYC9ZHU6h338gIoWxo9lCcb19JiiAH0akyunxQlw4I7972ypHOXn4xcs8ePDCpZPb3T0x6jshwZCRUqkUkN4rHo1O2i4ae%2B%2F7U30jodiRkk9XAk%2FRslrhSWKiHVu3GRPmBg7TQw5dtfRCCTXMg3pLOBGen6p4pLPoVVKHH3gtP7qWYFigNg%2Bjet%2Fa44%2FIZ1bYBLHmmpVEjUeuVwZdx0Hhkk0wE4UvKmpt4pMjU0vRJKbuz5ClQ%3D%3D%7Ctkp%3ABFBMmMTN3LVl,wireless headphones
JBL Tune 770NC Wireless Over-Ear Bluetooth Headphones Purple,$102.69,https://www.ebay.com/itm/167176431707?_skw=wireless+headphones&itmmeta=01JPPWKC7TYQ1J874NZ4T6NJSN&hash=item26ec7de85b:g:WxsAAOSwdh1nLgzm&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fG9AoTqyYzHdDSY41NA2vdLv4FXm%2BQOMX%2BY7bfwc0A2Ht8Znbmg7ILHandM0C8zWRiDOGyrW0PZ0B6ft7uHt0d%2F8EcE1WZKVo7dSLl278vI5SVP64GbBMbN0InpuxW6E9Sw911NYgzqIaLEhXJkmwMzahFqtybAWd%2FqIS1GASRPAgpDl%2BbfGBzVrqbOosnlybdnor3bGFXiuXTEDO1U2o9KeyRNoK9DmixKbpg9Bp0XgaK12nOjAOKF0BferJGK8MN1uU51ky4lW%2FZ7T83QkxC7G56KwhTgmT5c6kfDzZGaQ%3D%3D%7Ctkp%3ABFBMmMTN3LVl,wireless headphones
Soundcore Sport X20 True-Wireless Sport Earbuds Ear Hook Noise Cancelling|Refurb,$59.99,https://www.ebay.com/itm/387273597221?_skw=wireless+headphones&itmmeta=01JPPWKC7TWF40DXSZA02P3T7Q&hash=item5a2b4e2125:g:2MgAAOSw2IRms5HY&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d6FZ9RFNyRr8eK5irPcXP4QmCRmzlBS%2FeBstjY1OKZgHZIAOS9Hd1yjYAPwEfkxNPwt6D6jjtKTjzavXUuwkKbxo%2FrOvrMlumUtyamZh8AxdyRYXTOVcZxv%2BmuiYlcsa1cNQtPm7lGKBlxWVB8UDJGN9%2BaakXlidqY7wGuwbHxmCsBFk97BF5Ke5X%2BWVo%2ByHRA6jAdS0z3dEhJatksFubnTiiGW5eMdjSseOoooauR8s73iiZ%2BMo8UOnn%2FRSexR44GN9a%2FCK52sHQm5SR%2BLe0WqvB8EmfSNij05MPAYyAHcQ%3D%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
DEWALT Jobsite Pro X2 Pro-X2 ANC True Wireless Bluetooth Earbuds,$119.95,https://www.ebay.com/itm/186895525074?_skw=wireless+headphones&itmmeta=01JPPWKC7TF2QRVB1A969RNS6N&hash=item2b83d764d2:g:~s8AAOSwlUpnh-Qh&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fjHY0h74zbP89Mq6%2FiUqKsD5HOlKevepX92ItzfawfQd9LY5r%2Fg%2FiBiGuJ0gPND5CyeUQCvxfw0MvYuZWk3z7AVs6g%2FyiLw021J3Acm6QBZ7os4fq9948LxbUyP3nl9XQNNCpPaApSVJ2WyBpCq61ts1qGEYy6V4G8gXzRs9AU4Wefp1k3d6Wnd5FVWMHrL%2FjR%2BEKettcCpvpSJpV6PzbcNGkPhLcXXWn5JtutYkdwnxuRntdcge6DTE73%2BGHgu24%3D%7Ctkp%3ABk9SR5jEzdy1ZQ,wireless headphones
